id_i,id_j,len_i,len_j,score_raw,sss,identity,aligned_len,dataset,hog_id
LEIMA03451,MAIZE80881,392,454,343.0,0.15708724524845433,0.36627906976744184,344,euk,E0802765
LEIMA03451,ARATH36258,392,454,362.0,0.16503305219968087,0.33513513513513515,370,euk,E0802765
MONBE02775,ASPFU03125,383,427,110.5,0.05313777350324597,0.3044776119402985,335,euk,E0802765
MONBE02775,PHANO11211,383,411,233.5,0.11354242645271091,0.338368580060423,331,euk,E0802765
MONBE02775,SCLS108177,383,413,257.0,0.12524366471734893,0.3333333333333333,351,euk,E0802765
MONBE02775,NEUCR02365,383,430,267.5,0.12713878326996197,0.32577903682719545,353,euk,E0802765
MONBE02775,CRYNJ05375,383,427,252.0,0.1205453240851471,0.3313782991202346,341,euk,E0802765
MONBE02775,USTMA04420,383,414,308.5,0.15026790063321968,0.32386363636363635,352,euk,E0802765
MONBE02775,BRAFL00396,383,470,841.5,0.37965260545905705,0.49865229110512127,371,euk,E0802765
MONBE02775,LEPOC00775,383,468,677.5,0.3059381350191917,0.43783783783783786,370,euk,E0802765
MONBE02775,ORYLA12540,383,433,784.5,0.37144886363636365,0.47745358090185674,377,euk,E0802765
MONBE02775,DANRE12047,383,427,750.5,0.3557715098364541,0.44854881266490765,379,euk,E0802765
MONBE02775,DANRE12098,383,427,772.5,0.36611374407582936,0.45118733509234826,379,euk,E0802765
MONBE02775,DANRE19170,383,429,758.0,0.35822306238185253,0.4497354497354497,378,euk,E0802765
MONBE02775,MOUSE27397,383,429,782.0,0.37132003798670465,0.45910290237467016,379,euk,E0802765
MONBE02775,RATNO06823,383,429,787.0,0.37494044783230107,0.46174142480211083,379,euk,E0802765
MONBE02775,MACMU20982,383,526,716.0,0.30134680134680136,0.4444444444444444,378,euk,E0802765
MONBE02775,GORGO18329,383,429,763.5,0.3637446403049071,0.4470899470899471,378,euk,E0802765
MONBE02775,HUMAN55533,383,429,766.0,0.3647619047619048,0.4572192513368984,374,euk,E0802765
MONBE02775,PANTR24094,383,429,772.5,0.3682078169685415,0.455026455026455,378,euk,E0802765
MONBE02775,BOVIN08127,383,429,746.0,0.3546470168766342,0.44266666666666665,375,euk,E0802765
MONBE02775,CANLF17326,383,385,657.0,0.3275174476570289,0.44510385756676557,337,euk,E0802765
MONBE02775,MONDO15677,383,441,761.0,0.3537067162444806,0.4562334217506631,377,euk,E0802765
MONBE02775,CHICK17288,383,434,808.5,0.3838120104438642,0.4945652173913043,368,euk,E0802765
MONBE02775,XENTR22818,383,429,767.5,0.3658245948522402,0.472,375,euk,E0802765
MONBE02775,XENLA21773,383,429,752.5,0.3588459704339533,0.45066666666666666,375,euk,E0802765
MONBE02775,XENLA23993,383,429,779.5,0.3714558017631642,0.45910290237467016,379,euk,E0802765
MONBE02775,CIOIN06658,383,420,830.0,0.3975095785440613,0.4693333333333333,375,euk,E0802765
MONBE02775,CAEEL13203,383,422,543.0,0.2595602294455067,0.3626666666666667,375,euk,E0802765
MONBE02775,CAEEL13204,383,426,599.5,0.28636255075232864,0.42424242424242425,363,euk,E0802765
MONBE02775,IXOSC25210,383,437,598.5,0.28184600894749234,0.39095744680851063,376,euk,E0802765
MONBE02775,IXOSC25332,383,437,601.5,0.2834590009425071,0.39361702127659576,376,euk,E0802765
MONBE02775,TRICA02523,383,352,561.5,0.29614978902953587,0.3905325443786982,338,euk,E0802765
MONBE02775,DROME19882,383,431,658.0,0.31408114558472555,0.41935483870967744,372,euk,E0802765
MONBE02775,DROME24268,383,430,672.0,0.3195435092724679,0.4262734584450402,373,euk,E0802765
MONBE02775,ANOGA05102,383,430,698.5,0.3295588582212786,0.44324324324324327,370,euk,E0802765
MONBE02775,ANOGA05899,383,426,629.0,0.29817492296752784,0.41304347826086957,368,euk,E0802765
MONBE02775,HELRO01245,383,424,617.5,0.2950310559006211,0.3780160857908847,373,euk,E0802765
MONBE02775,NEMVE14428,383,426,806.0,0.3825344091124822,0.44591029023746703,379,euk,E0802765
MONBE02775,THAPS09084,383,472,447.5,0.20258035310095066,0.37771739130434784,368,euk,E0802765
MONBE02775,THAPS09164,383,550,110.5,0.045955500103971716,0.3549382716049383,324,euk,E0802765
MONBE02775,CHLRE05841,383,433,329.0,0.1558872305140962,0.34472934472934474,351,euk,E0802765
MONBE02775,CHLRE07796,383,413,11.0,0.005350194552529183,0.28776978417266186,278,euk,E0802765
MONBE02775,PHYPA02563,383,447,598.0,0.27898297177513415,0.4087193460490463,367,euk,E0802765
MONBE02775,PHYPA19398,383,445,632.5,0.2956989247311828,0.3717277486910995,382,euk,E0802765
MONBE02775,ORYSJ29295,383,218,147.5,0.09491634491634492,0.42613636363636365,176,euk,E0802765
MONBE02775,MAIZE80881,383,454,725.5,0.33626882966396293,0.46965699208443273,379,euk,E0802765
MONBE02775,ARATH36258,383,454,696.0,0.32110726643598614,0.42894736842105263,380,euk,E0802765
ASPFU03125,PHANO11211,427,411,503.5,0.23375116063138346,0.4132231404958678,363,euk,E0802765
ASPFU03125,SCLS108177,427,413,761.0,0.3540358222842522,0.4275,400,euk,E0802765
ASPFU03125,NEUCR02365,427,430,660.0,0.29979559391324095,0.4214659685863874,382,euk,E0802765
ASPFU03125,CRYNJ05375,427,427,214.0,0.09780621572212066,0.3128491620111732,358,euk,E0802765
ASPFU03125,USTMA04420,427,414,231.0,0.10741687979539642,0.2612137203166227,379,euk,E0802765
ASPFU03125,BRAFL00396,427,470,157.0,0.06784788245462403,0.3147632311977716,359,euk,E0802765
ASPFU03125,LEPOC00775,427,468,116.0,0.050173010380622836,0.30612244897959184,343,euk,E0802765
ASPFU03125,ORYLA12540,427,433,151.5,0.06856754921928038,0.3157894736842105,342,euk,E0802765
ASPFU03125,DANRE12047,427,427,169.0,0.07657453556864521,0.30939226519337015,362,euk,E0802765
ASPFU03125,DANRE12098,427,427,161.0,0.07293318233295583,0.30386740331491713,362,euk,E0802765
ASPFU03125,DANRE19170,427,429,184.0,0.0831262706121527,0.29577464788732394,355,euk,E0802765
ASPFU03125,MOUSE27397,427,429,197.5,0.08963013387792149,0.31216931216931215,378,euk,E0802765
ASPFU03125,RATNO06823,427,429,181.0,0.08240382426587753,0.29210526315789476,380,euk,E0802765
ASPFU03125,MACMU20982,427,526,133.5,0.053972104305639784,0.3007915567282322,379,euk,E0802765
ASPFU03125,GORGO18329,427,429,191.0,0.08695652173913043,0.30606860158311344,379,euk,E0802765
ASPFU03125,HUMAN55533,427,429,193.0,0.08782707622298067,0.29842931937172773,382,euk,E0802765
ASPFU03125,PANTR24094,427,429,192.0,0.08745160555682077,0.29842931937172773,382,euk,E0802765
ASPFU03125,BOVIN08127,427,429,196.5,0.08927760109041345,0.31117021276595747,376,euk,E0802765
ASPFU03125,CANLF17326,427,385,95.5,0.04540052293796054,0.28034682080924855,346,euk,E0802765
ASPFU03125,MONDO15677,427,441,174.0,0.0773677189862161,0.31016042780748665,374,euk,E0802765
ASPFU03125,CHICK17288,427,434,160.0,0.07259528130671507,0.3008130081300813,369,euk,E0802765
ASPFU03125,XENTR22818,427,429,159.5,0.07264859940787975,0.30532212885154064,357,euk,E0802765
ASPFU03125,XENLA21773,427,429,180.0,0.08202323991797676,0.3333333333333333,342,euk,E0802765
ASPFU03125,XENLA23993,427,429,171.5,0.07809653916211293,0.2849604221635884,379,euk,E0802765
ASPFU03125,CIOIN06658,427,420,136.5,0.06245710363761153,0.2801120448179272,357,euk,E0802765
ASPFU03125,CAEEL13203,427,422,126.5,0.057775747887645584,0.30857142857142855,350,euk,E0802765
ASPFU03125,CAEEL13204,427,426,170.5,0.0778183477863989,0.26721763085399447,363,euk,E0802765
ASPFU03125,IXOSC25210,427,437,176.0,0.07924358397118415,0.296195652173913,368,euk,E0802765
ASPFU03125,IXOSC25332,427,437,180.0,0.08109934669970714,0.29891304347826086,368,euk,E0802765
ASPFU03125,TRICA02523,427,352,103.5,0.05191873589164785,0.31724137931034485,290,euk,E0802765
ASPFU03125,DROME19882,427,431,191.5,0.08734321550741163,0.30193905817174516,361,euk,E0802765
ASPFU03125,DROME24268,427,430,153.5,0.06975687343785503,0.2814207650273224,366,euk,E0802765
ASPFU03125,ANOGA05102,427,430,143.0,0.06450157870996842,0.2831858407079646,339,euk,E0802765
ASPFU03125,ANOGA05899,427,426,146.5,0.06637970095151789,0.30422535211267604,355,euk,E0802765
ASPFU03125,HELRO01245,427,424,176.5,0.08057521113900935,0.28055555555555556,360,euk,E0802765
ASPFU03125,NEMVE14428,427,426,200.5,0.09095032887276026,0.30434782608695654,345,euk,E0802765
ASPFU03125,THAPS09084,427,472,89.0,0.0385866030782571,0.2668463611859838,371,euk,E0802765
ASPFU03125,THAPS09164,427,550,156.5,0.06254996003197442,0.3333333333333333,357,euk,E0802765
ASPFU03125,CHLRE05841,427,433,296.5,0.13428442028985507,0.29396984924623115,398,euk,E0802765
ASPFU03125,CHLRE07796,427,413,20.5,0.009519387044346413,0.23546511627906977,344,euk,E0802765
ASPFU03125,PHYPA02563,427,447,187.5,0.08366800535475234,0.3192090395480226,354,euk,E0802765
ASPFU03125,PHYPA19398,427,445,186.5,0.08338922423429465,0.31197771587743733,359,euk,E0802765
ASPFU03125,ORYSJ29295,427,218,-15.0,0.0,0.29064039408866993,203,euk,E0802765
ASPFU03125,MAIZE80881,427,454,140.0,0.06208425720620843,0.28720626631853785,383,euk,E0802765
ASPFU03125,ARATH36258,427,454,158.0,0.06975717439293598,0.3074866310160428,374,euk,E0802765
PHANO11211,SCLS108177,411,413,749.5,0.3524570891135669,0.4418604651162791,387,euk,E0802765
PHANO11211,NEUCR02365,411,430,648.0,0.2974523754877209,0.39348370927318294,399,euk,E0802765
PHANO11211,CRYNJ05375,411,427,272.0,0.125635103926097,0.32171581769436997,373,euk,E0802765
PHANO11211,USTMA04420,411,414,310.5,0.14594594594594595,0.30517711171662126,367,euk,E0802765
PHANO11211,BRAFL00396,411,470,383.5,0.16739415102575295,0.3492063492063492,378,euk,E0802765
PHANO11211,LEPOC00775,411,468,317.5,0.13870685889034512,0.3786127167630058,346,euk,E0802765
PHANO11211,ORYLA12540,411,433,343.5,0.15710038874914248,0.3743016759776536,358,euk,E0802765
PHANO11211,DANRE12047,411,427,295.0,0.13507326007326007,0.35327635327635326,351,euk,E0802765
PHANO11211,DANRE12098,411,427,287.5,0.13160906385900664,0.3507246376811594,345,euk,E0802765
PHANO11211,DANRE19170,411,429,324.0,0.14791143574526364,0.3505747126436782,348,euk,E0802765
PHANO11211,MOUSE27397,411,429,324.0,0.1485897729878468,0.33787465940054495,367,euk,E0802765
PHANO11211,RATNO06823,411,429,318.5,0.14653784219001612,0.33608815426997246,363,euk,E0802765
PHANO11211,MACMU20982,411,526,256.5,0.10467251581309937,0.3324175824175824,364,euk,E0802765
PHANO11211,GORGO18329,411,429,315.0,0.14492753623188406,0.3305785123966942,363,euk,E0802765
PHANO11211,HUMAN55533,411,429,312.5,0.14371119797654633,0.3324175824175824,364,euk,E0802765
PHANO11211,PANTR24094,411,429,310.0,0.142692750287687,0.3287671232876712,365,euk,E0802765
PHANO11211,BOVIN08127,411,429,307.5,0.14118457300275483,0.3287671232876712,365,euk,E0802765
PHANO11211,CANLF17326,411,385,231.0,0.1110310021629416,0.3294460641399417,343,euk,E0802765
PHANO11211,MONDO15677,411,441,337.0,0.151392632524708,0.33972602739726027,365,euk,E0802765
PHANO11211,CHICK17288,411,434,313.0,0.14351215038972948,0.35795454545454547,352,euk,E0802765
PHANO11211,XENTR22818,411,429,328.5,0.15120828538550057,0.3425414364640884,362,euk,E0802765
PHANO11211,XENLA21773,411,429,333.0,0.15335021874280452,0.3407821229050279,358,euk,E0802765
PHANO11211,XENLA23993,411,429,349.5,0.16083755177174414,0.34417344173441733,369,euk,E0802765
PHANO11211,CIOIN06658,411,420,307.0,0.14196531791907516,0.3085399449035813,363,euk,E0802765
PHANO11211,CAEEL13203,411,422,309.5,0.14285714285714285,0.34104046242774566,346,euk,E0802765
PHANO11211,CAEEL13204,411,426,292.0,0.13468634686346864,0.33152173913043476,368,euk,E0802765
PHANO11211,IXOSC25210,411,437,309.5,0.1408098271155596,0.34844192634560905,353,euk,E0802765
PHANO11211,IXOSC25332,411,437,312.5,0.1422717960391532,0.35127478753541075,353,euk,E0802765
PHANO11211,TRICA02523,411,352,229.0,0.11621415884293326,0.3247588424437299,311,euk,E0802765
PHANO11211,DROME19882,411,431,307.5,0.14173772758700162,0.33062330623306235,369,euk,E0802765
PHANO11211,DROME24268,411,430,312.5,0.14351320321469574,0.34615384615384615,364,euk,E0802765
PHANO11211,ANOGA05102,411,430,289.5,0.13195077484047402,0.33153638814016173,371,euk,E0802765
PHANO11211,ANOGA05899,411,426,288.0,0.13186813186813187,0.35311572700296734,337,euk,E0802765
PHANO11211,HELRO01245,411,424,296.5,0.13679354094579008,0.336986301369863,365,euk,E0802765
PHANO11211,NEMVE14428,411,426,353.0,0.16181526472610588,0.3477088948787062,371,euk,E0802765
PHANO11211,THAPS09084,411,472,202.0,0.08846069629954018,0.28940568475452194,387,euk,E0802765
PHANO11211,THAPS09164,411,550,231.0,0.09318273497377975,0.3649851632047478,337,euk,E0802765
PHANO11211,CHLRE05841,411,433,424.0,0.1940503432494279,0.3333333333333333,387,euk,E0802765
PHANO11211,CHLRE07796,411,413,84.0,0.03942736446843464,0.3016393442622951,305,euk,E0802765
PHANO11211,PHYPA02563,411,447,285.0,0.1284941388638413,0.3415977961432507,363,euk,E0802765
PHANO11211,PHYPA19398,411,445,264.0,0.11926812740004518,0.37209302325581395,344,euk,E0802765
PHANO11211,ORYSJ29295,411,218,-13.0,0.0,0.2926829268292683,205,euk,E0802765
PHANO11211,MAIZE80881,411,454,224.0,0.1003584229390681,0.33240997229916897,361,euk,E0802765
PHANO11211,ARATH36258,411,454,298.0,0.13291703835860838,0.3477088948787062,371,euk,E0802765
SCLS108177,NEUCR02365,413,430,1026.0,0.47194112235510577,0.5307125307125307,407,euk,E0802765
SCLS108177,CRYNJ05375,413,427,376.0,0.17403378847489007,0.3412698412698413,378,euk,E0802765
SCLS108177,USTMA04420,413,414,316.0,0.14884597268016958,0.3,380,euk,E0802765
SCLS108177,BRAFL00396,413,470,294.5,0.12879947518040674,0.30179028132992325,391,euk,E0802765
SCLS108177,LEPOC00775,413,468,318.5,0.13941781571459838,0.33962264150943394,371,euk,E0802765
SCLS108177,ORYLA12540,413,433,363.5,0.16659028414298807,0.33157894736842103,380,euk,E0802765
SCLS108177,DANRE12047,413,427,339.0,0.15554026152787337,0.324468085106383,376,euk,E0802765
SCLS108177,DANRE12098,413,427,332.5,0.15252293577981652,0.32180851063829785,376,euk,E0802765
SCLS108177,DANRE19170,413,429,317.0,0.14501372369624885,0.3134715025906736,386,euk,E0802765
SCLS108177,MOUSE27397,413,429,299.0,0.13740808823529413,0.32978723404255317,376,euk,E0802765
SCLS108177,RATNO06823,413,429,309.0,0.14246196403872752,0.32981530343007914,379,euk,E0802765
SCLS108177,MACMU20982,413,526,260.0,0.10629599345870809,0.34139784946236557,372,euk,E0802765
SCLS108177,GORGO18329,413,429,324.0,0.14937759336099585,0.3467741935483871,372,euk,E0802765
SCLS108177,HUMAN55533,413,429,314.5,0.14493087557603687,0.336,375,euk,E0802765
SCLS108177,PANTR24094,413,429,319.0,0.14714022140221403,0.34048257372654156,373,euk,E0802765
SCLS108177,BOVIN08127,413,429,314.5,0.14469749252357947,0.3477088948787062,371,euk,E0802765
SCLS108177,CANLF17326,413,385,222.0,0.1069364161849711,0.3188405797101449,345,euk,E0802765
SCLS108177,MONDO15677,413,441,308.5,0.13887013279315777,0.33875338753387535,369,euk,E0802765
SCLS108177,CHICK17288,413,434,351.0,0.16126809097174363,0.36507936507936506,378,euk,E0802765
SCLS108177,XENTR22818,413,429,359.0,0.16559040590405905,0.3324468085106383,376,euk,E0802765
SCLS108177,XENLA21773,413,429,353.0,0.16289801568989387,0.3473684210526316,380,euk,E0802765
SCLS108177,XENLA23993,413,429,354.5,0.16347705787410652,0.3324538258575198,379,euk,E0802765
SCLS108177,CIOIN06658,413,420,326.5,0.15129749768303985,0.3054054054054054,370,euk,E0802765
SCLS108177,CAEEL13203,413,422,241.0,0.11147086031452359,0.3194444444444444,360,euk,E0802765
SCLS108177,CAEEL13204,413,426,304.5,0.1407441645481858,0.3170731707317073,369,euk,E0802765
SCLS108177,IXOSC25210,413,437,288.0,0.13129701390471848,0.31989247311827956,372,euk,E0802765
SCLS108177,IXOSC25332,413,437,288.5,0.13161496350364962,0.30851063829787234,376,euk,E0802765
SCLS108177,TRICA02523,413,352,282.0,0.14343845371312308,0.3656957928802589,309,euk,E0802765
SCLS108177,DROME19882,413,431,309.0,0.14272517321016168,0.3053435114503817,393,euk,E0802765
SCLS108177,DROME24268,413,430,327.0,0.150483202945237,0.33773087071240104,379,euk,E0802765
SCLS108177,ANOGA05102,413,430,324.5,0.14820735327700388,0.3123359580052493,381,euk,E0802765
SCLS108177,ANOGA05899,413,426,242.0,0.11103464097270016,0.30563002680965146,373,euk,E0802765
SCLS108177,HELRO01245,413,424,329.0,0.15210355987055016,0.28720626631853785,383,euk,E0802765
SCLS108177,NEMVE14428,413,426,386.0,0.1773082223242995,0.36939313984168864,379,euk,E0802765
SCLS108177,THAPS09084,413,472,214.0,0.09390083369899078,0.327027027027027,370,euk,E0802765
SCLS108177,THAPS09164,413,550,284.5,0.11497272176197211,0.329700272479564,367,euk,E0802765
SCLS108177,CHLRE05841,413,433,430.0,0.19720247649621647,0.3015075376884422,398,euk,E0802765
SCLS108177,CHLRE07796,413,413,46.5,0.02187206020696143,0.2740963855421687,332,euk,E0802765
SCLS108177,PHYPA02563,413,447,258.5,0.11678337474587756,0.31266149870801035,387,euk,E0802765
SCLS108177,PHYPA19398,413,445,270.0,0.12222725215029426,0.3,390,euk,E0802765
SCLS108177,ORYSJ29295,413,218,-15.5,0.0,0.32524271844660196,206,euk,E0802765
SCLS108177,MAIZE80881,413,454,270.0,0.12121212121212122,0.3239795918367347,392,euk,E0802765
SCLS108177,ARATH36258,413,454,292.0,0.13050279329608938,0.3151041666666667,384,euk,E0802765
NEUCR02365,CRYNJ05375,430,427,279.0,0.12610169491525425,0.33866666666666667,375,euk,E0802765
NEUCR02365,USTMA04420,430,414,299.0,0.1374712643678161,0.2864450127877238,391,euk,E0802765
NEUCR02365,BRAFL00396,430,470,262.5,0.11225144323284157,0.2957393483709273,399,euk,E0802765
NEUCR02365,LEPOC00775,430,468,312.5,0.13374705756473357,0.35967302452316074,367,euk,E0802765
NEUCR02365,ORYLA12540,430,433,342.0,0.153088630259624,0.32020997375328086,381,euk,E0802765
NEUCR02365,DANRE12047,430,427,352.5,0.15796549406228994,0.3220779220779221,385,euk,E0802765
NEUCR02365,DANRE12098,430,427,359.0,0.16084229390681004,0.3238341968911917,386,euk,E0802765
NEUCR02365,DANRE19170,430,429,327.5,0.14633601429848078,0.31592689295039167,383,euk,E0802765
NEUCR02365,MOUSE27397,430,429,320.5,0.14385098743267505,0.3448275862068966,377,euk,E0802765
NEUCR02365,RATNO06823,430,429,319.5,0.14385411976587123,0.3448275862068966,377,euk,E0802765
NEUCR02365,MACMU20982,430,526,261.0,0.10448358686949559,0.3368421052631579,380,euk,E0802765
NEUCR02365,GORGO18329,430,429,312.0,0.1404772624943719,0.3386243386243386,378,euk,E0802765
NEUCR02365,HUMAN55533,430,429,305.0,0.13726372637263726,0.3333333333333333,378,euk,E0802765
NEUCR02365,PANTR24094,430,429,310.0,0.13963963963963963,0.335978835978836,378,euk,E0802765
NEUCR02365,BOVIN08127,430,429,321.5,0.1444619186699618,0.34933333333333333,375,euk,E0802765
NEUCR02365,CANLF17326,430,385,206.0,0.09680451127819549,0.31671554252199413,341,euk,E0802765
NEUCR02365,MONDO15677,430,441,312.0,0.13723334066417417,0.35013262599469497,377,euk,E0802765
NEUCR02365,CHICK17288,430,434,336.5,0.15099842943684091,0.3237597911227154,383,euk,E0802765
NEUCR02365,XENTR22818,430,429,375.0,0.16891891891891891,0.35324675324675325,385,euk,E0802765
NEUCR02365,XENLA21773,430,429,373.5,0.16831906264082921,0.3393782383419689,386,euk,E0802765
NEUCR02365,XENLA23993,430,429,378.5,0.17045710425579824,0.3248081841432225,391,euk,E0802765
NEUCR02365,CIOIN06658,430,420,320.0,0.14479638009049775,0.30569948186528495,386,euk,E0802765
NEUCR02365,CAEEL13203,430,422,217.0,0.0980126467931346,0.2991913746630728,371,euk,E0802765
NEUCR02365,CAEEL13204,430,426,270.0,0.12186865267433988,0.29381443298969073,388,euk,E0802765
NEUCR02365,IXOSC25210,430,437,317.0,0.14117123135159207,0.3046875,384,euk,E0802765
NEUCR02365,IXOSC25332,430,437,317.0,0.1412655971479501,0.3046875,384,euk,E0802765
NEUCR02365,TRICA02523,430,352,256.0,0.12685827552031714,0.3387096774193548,310,euk,E0802765
NEUCR02365,DROME19882,430,431,306.0,0.13802435723951287,0.2879177377892031,389,euk,E0802765
NEUCR02365,DROME24268,430,430,287.0,0.12898876404494383,0.28974358974358977,390,euk,E0802765
NEUCR02365,ANOGA05102,430,430,325.5,0.14521525763997323,0.30512820512820515,390,euk,E0802765
NEUCR02365,ANOGA05899,430,426,312.0,0.13981626708492045,0.31413612565445026,382,euk,E0802765
NEUCR02365,HELRO01245,430,424,306.5,0.1383747178329571,0.328804347826087,368,euk,E0802765
NEUCR02365,NEMVE14428,430,426,358.5,0.16083445491251683,0.3472584856396867,383,euk,E0802765
NEUCR02365,THAPS09084,430,472,231.0,0.0990990990990991,0.2731707317073171,410,euk,E0802765
NEUCR02365,THAPS09164,430,550,273.5,0.10825252325351277,0.34065934065934067,364,euk,E0802765
NEUCR02365,CHLRE05841,430,433,413.0,0.18499440089585667,0.315,400,euk,E0802765
NEUCR02365,CHLRE07796,430,413,54.5,0.025022956841138658,0.27123287671232876,365,euk,E0802765
NEUCR02365,PHYPA02563,430,447,291.0,0.12844846612226882,0.3197969543147208,394,euk,E0802765
NEUCR02365,PHYPA19398,430,445,292.0,0.12914639540026537,0.34972677595628415,366,euk,E0802765
